ID;Visit#Dayofweek;Fact_Visit_Dayofweek_ID;DayofWeek_ID
787962;2.0;19979;7
789606;2.0;19980;7
793424;2.0;19981;7
793568;2.0;19982;7
794157;2.0;19983;7
794385;2.0;19984;7
794392;2.0;19985;7
794735;2.0;19986;7
795104;2.0;19987;7
795214;2.0;19988;7
796357;2.0;19989;7
796685;2.0;19990;7
797282;2.0;19991;7
797551;2.0;19992;7
797750;2.0;19993;7
797759;2.0;19994;7
798187;2.0;19995;7
798841;2.0;19996;7
799568;2.0;19997;7
803303;2.0;19998;7
803990;2.0;19999;7
805126;2.0;20000;7
805344;2.0;20001;7
805508;2.0;20002;7
806060;2.0;20003;7
806233;2.0;20004;7
806793;2.0;20005;7
807723;2.0;20006;7
807875;2.0;20007;7
809326;2.0;20008;7
809610;2.0;20009;7
810097;2.0;20010;7
810823;2.0;20011;7
810893;2.0;20012;7
811745;2.0;20013;7
811879;2.0;20014;7
812042;2.0;20015;7
812098;2.0;20016;7
812183;2.0;20017;7
812291;2.0;20018;7
812292;2.0;20019;7
812638;2.0;20020;7
812786;2.0;20021;7
813684;2.0;20022;7
814106;2.0;20023;7
814497;2.0;20024;7
814913;2.0;20025;7
815711;2.0;20026;7
816592;2.0;20027;7
816754;2.0;20028;7
817059;2.0;20029;7
817086;2.0;20030;7
817607;2.0;20031;7
817926;2.0;20032;7
818027;2.0;20033;7
818320;2.0;20034;7
818828;2.0;20035;7
819872;2.0;20036;7
820045;2.0;20037;7
820437;2.0;20038;7
821441;2.0;20039;7
823896;2.0;20040;7
824031;2.0;20041;7
824203;2.0;20042;7
824305;2.0;20043;7
824714;2.0;20044;7
825099;2.0;20045;7
825561;2.0;20046;7
825704;2.0;20047;7
826262;2.0;20048;7
826415;2.0;20049;7
826458;2.0;20050;7
826535;2.0;20051;7
826553;2.0;20052;7
826607;2.0;20053;7
826610;2.0;20054;7
826614;2.0;20055;7
826969;2.0;20056;7
827304;2.0;20057;7
827757;2.0;20058;7
827918;2.0;20059;7
828291;2.0;20060;7
828365;2.0;20061;7
828416;2.0;20062;7
828506;2.0;20063;7
828544;2.0;20064;7
828549;2.0;20065;7
828562;2.0;20066;7
828586;2.0;20067;7
828687;2.0;20068;7
828902;2.0;20069;7
829094;2.0;20070;7
829288;2.0;20071;7
829562;2.0;20072;7
829706;2.0;20073;7
829717;2.0;20074;7
829870;2.0;20075;7
829990;2.0;20076;7
830064;2.0;20077;7
830229;2.0;20078;7
830232;2.0;20079;7
830270;2.0;20080;7
830305;2.0;20081;7
830357;2.0;20082;7
830383;2.0;20083;7
831002;2.0;20084;7
831375;2.0;20085;7
831619;2.0;20086;7
831669;2.0;20087;7
831752;2.0;20088;7
831763;2.0;20089;7
831771;2.0;20090;7
831784;2.0;20091;7
831910;2.0;20092;7
831922;2.0;20093;7
832048;2.0;20094;7
832244;2.0;20095;7
832355;2.0;20096;7
832380;2.0;20097;7
832949;2.0;20098;7
833324;2.0;20099;7
833371;2.0;20100;7
833401;2.0;20101;7
833403;2.0;20102;7
833429;2.0;20103;7
833571;2.0;20104;7
833631;2.0;20105;7
833869;2.0;20106;7
833873;2.0;20107;7
834563;2.0;20108;7
834625;2.0;20109;7
834672;2.0;20110;7
834809;2.0;20111;7
834824;2.0;20112;7
834900;2.0;20113;7
835013;2.0;20114;7
835106;2.0;20115;7
835124;2.0;20116;7
835427;2.0;20117;7
835884;2.0;20118;7
835886;2.0;20119;7
836068;2.0;20120;7
836080;2.0;20121;7
836104;2.0;20122;7
836158;2.0;20123;7
836615;2.0;20124;7
836626;2.0;20125;7
836639;2.0;20126;7
836718;2.0;20127;7
837278;2.0;20128;7
837375;2.0;20129;7
837441;2.0;20130;7
837565;2.0;20131;7
837606;2.0;20132;7
837620;2.0;20133;7
837661;2.0;20134;7
837755;2.0;20135;7
837854;2.0;20136;7
837954;2.0;20137;7
838121;2.0;20138;7
838277;2.0;20139;7
838345;2.0;20140;7
838788;2.0;20141;7
839340;2.0;20142;7
839822;2.0;20143;7
840199;2.0;20144;7
841333;2.0;20145;7
841410;2.0;20146;7
841425;2.0;20147;7
841567;2.0;20148;7
842138;2.0;20149;7
842453;2.0;20150;7
843188;2.0;20151;7
844441;2.0;20152;7
844629;2.0;20153;7
846666;2.0;20154;7
854128;2.0;20155;7
854586;2.0;20156;7
357530;2.0;20157;7
358633;2.0;20158;7
359876;2.0;20159;7
359883;2.0;20160;7
359985;2.0;20161;7
360511;2.0;20162;7
361515;2.0;20163;7
361811;2.0;20164;7
362165;2.0;20165;7
362412;2.0;20166;7
363117;2.0;20167;7
364677;2.0;20168;7
364680;2.0;20169;7
365657;2.0;20170;7
369404;2.0;20171;7
377402;2.0;20172;7
379869;2.0;20173;7
381312;2.0;20174;7
381313;2.0;20175;7
381317;2.0;20176;7
381500;2.0;20177;7
382219;2.0;20178;7
382581;2.0;20179;7
382693;2.0;20180;7
391193;2.0;20181;7
392493;2.0;20182;7
395038;2.0;20183;7
395730;2.0;20184;7
395732;2.0;20185;7
395916;2.0;20186;7
398379;2.0;20187;7
398380;2.0;20188;7
398503;2.0;20189;7
399747;2.0;20190;7
399749;2.0;20191;7
399750;2.0;20192;7
402156;2.0;20193;7
405698;2.0;20194;7
407818;2.0;20195;7
410861;2.0;20196;7
410988;2.0;20197;7
411316;2.0;20198;7
411335;2.0;20199;7
411336;2.0;20200;7
411339;2.0;20201;7
411356;2.0;20202;7
411460;2.0;20203;7
411665;2.0;20204;7
411693;2.0;20205;7
411694;2.0;20206;7
411700;2.0;20207;7
411798;2.0;20208;7
411799;2.0;20209;7
411815;2.0;20210;7
412468;2.0;20211;7
430293;2.0;20212;7
430335;2.0;20213;7
431631;2.0;20214;7
431927;2.0;20215;7
432319;2.0;20216;7
432538;2.0;20217;7
433259;2.0;20218;7
433333;2.0;20219;7
433701;2.0;20220;7
435044;2.0;20221;7
435613;2.0;20222;7
435971;2.0;20223;7
435976;2.0;20224;7
437238;2.0;20225;7
437242;2.0;20226;7
437246;2.0;20227;7
437247;2.0;20228;7
437250;2.0;20229;7
437253;2.0;20230;7
437254;2.0;20231;7
437257;2.0;20232;7
437768;2.0;20233;7
437769;2.0;20234;7
437909;2.0;20235;7
437913;2.0;20236;7
438987;2.0;20237;7
438995;2.0;20238;7
439175;2.0;20239;7
439177;2.0;20240;7
439178;2.0;20241;7
439192;2.0;20242;7
439193;2.0;20243;7
440539;2.0;20244;7
441908;2.0;20245;7
441909;2.0;20246;7
441914;2.0;20247;7
441916;2.0;20248;7
441918;2.0;20249;7
442251;2.0;20250;7
443561;2.0;20251;7
443565;2.0;20252;7
443567;2.0;20253;7
443648;2.0;20254;7
443654;2.0;20255;7
443734;2.0;20256;7
443736;2.0;20257;7
444016;2.0;20258;7
444075;2.0;20259;7
444079;2.0;20260;7
444425;2.0;20261;7
444679;2.0;20262;7
445607;2.0;20263;7
445864;2.0;20264;7
445982;2.0;20265;7
446196;2.0;20266;7
446197;2.0;20267;7
446251;2.0;20268;7
446305;2.0;20269;7
446381;2.0;20270;7
446505;2.0;20271;7
447016;2.0;20272;7
447328;2.0;20273;7
447349;2.0;20274;7
447367;2.0;20275;7
447669;2.0;20276;7
447701;2.0;20277;7
447702;2.0;20278;7
447712;2.0;20279;7
447720;2.0;20280;7
447770;2.0;20281;7
447796;2.0;20282;7
447984;2.0;20283;7
448073;2.0;20284;7
448079;2.0;20285;7
448113;2.0;20286;7
448524;2.0;20287;7
448732;2.0;20288;7
448833;2.0;20289;7
448984;2.0;20290;7
449340;2.0;20291;7
449355;2.0;20292;7
449566;2.0;20293;7
449719;2.0;20294;7
449727;2.0;20295;7
449987;2.0;20296;7
450075;2.0;20297;7
450797;2.0;20298;7
450798;2.0;20299;7
450804;2.0;20300;7
451332;2.0;20301;7
451412;2.0;20302;7
451422;2.0;20303;7
451438;2.0;20304;7
451877;2.0;20305;7
451893;2.0;20306;7
451894;2.0;20307;7
451911;2.0;20308;7
452009;2.0;20309;7
452012;2.0;20310;7
452095;2.0;20311;7
452098;2.0;20312;7
452134;2.0;20313;7
452199;2.0;20314;7
452225;2.0;20315;7
452356;2.0;20316;7
452523;2.0;20317;7
452561;2.0;20318;7
452658;2.0;20319;7
452848;2.0;20320;7
453572;2.0;20321;7
453577;2.0;20322;7
453615;2.0;20323;7
453868;2.0;20324;7
454692;2.0;20325;7
454881;2.0;20326;7
454912;2.0;20327;7
454980;2.0;20328;7
455004;2.0;20329;7
455010;2.0;20330;7
455061;2.0;20331;7
455083;2.0;20332;7
455330;2.0;20333;7
455439;2.0;20334;7
455720;2.0;20335;7
456175;2.0;20336;7
456562;2.0;20337;7
457213;2.0;20338;7
458059;2.0;20339;7
458208;2.0;20340;7
458747;2.0;20341;7
459292;2.0;20342;7
459661;2.0;20343;7
459934;2.0;20344;7
459970;2.0;20345;7
459971;2.0;20346;7
459974;2.0;20347;7
460031;2.0;20348;7
460141;2.0;20349;7
460180;2.0;20350;7
460193;2.0;20351;7
460218;2.0;20352;7
97077;2.0;20353;7
97100;2.0;20354;7
97485;2.0;20355;7
97493;2.0;20356;7
97497;2.0;20357;7
97511;2.0;20358;7
97512;2.0;20359;7
97513;2.0;20360;7
97695;2.0;20361;7
100130;2.0;20362;7
102931;2.0;20363;7
102946;2.0;20364;7
103023;2.0;20365;7
103024;2.0;20366;7
103026;2.0;20367;7
103027;2.0;20368;7
103115;2.0;20369;7
104729;2.0;20370;7
105677;2.0;20371;7
105678;2.0;20372;7
108152;2.0;20373;7
108905;2.0;20374;7
109210;2.0;20375;7
109218;2.0;20376;7
110386;2.0;20377;7
118027;2.0;20378;7
118200;2.0;20379;7
118394;2.0;20380;7
118402;2.0;20381;7
119548;2.0;20382;7
119803;2.0;20383;7
120083;2.0;20384;7
121046;2.0;20385;7
121217;2.0;20386;7
121221;2.0;20387;7
121571;2.0;20388;7
121615;2.0;20389;7
121619;2.0;20390;7
121641;2.0;20391;7
121679;2.0;20392;7
121749;2.0;20393;7
122036;2.0;20394;7
122084;2.0;20395;7
122187;2.0;20396;7
122711;2.0;20397;7
122712;2.0;20398;7
122859;2.0;20399;7
122871;2.0;20400;7
122921;2.0;20401;7
122922;2.0;20402;7
122971;2.0;20403;7
123206;2.0;20404;7
123378;2.0;20405;7
123379;2.0;20406;7
126826;2.0;20407;7
133131;2.0;20408;7
133934;2.0;20409;7
134379;2.0;20410;7
134484;2.0;20411;7
134486;2.0;20412;7
134744;2.0;20413;7
134939;2.0;20414;7
134969;2.0;20415;7
135054;2.0;20416;7
135067;2.0;20417;7
135074;2.0;20418;7
135357;2.0;20419;7
135367;2.0;20420;7
135374;2.0;20421;7
135608;2.0;20422;7
135833;2.0;20423;7
136162;2.0;20424;7
136381;2.0;20425;7
136425;2.0;20426;7
136426;2.0;20427;7
136432;2.0;20428;7
136438;2.0;20429;7
136439;2.0;20430;7
138097;2.0;20431;7
138098;2.0;20432;7
138106;2.0;20433;7
138107;2.0;20434;7
138149;2.0;20435;7
138212;2.0;20436;7
138213;2.0;20437;7
138336;2.0;20438;7
138421;2.0;20439;7
138450;2.0;20440;7
138485;2.0;20441;7
138486;2.0;20442;7
138510;2.0;20443;7
138531;2.0;20444;7
138532;2.0;20445;7
138582;2.0;20446;7
138632;2.0;20447;7
138633;2.0;20448;7
138639;2.0;20449;7
138666;2.0;20450;7
138755;2.0;20451;7
138772;2.0;20452;7
138773;2.0;20453;7
138825;2.0;20454;7
138866;2.0;20455;7
138867;2.0;20456;7
138868;2.0;20457;7
138910;2.0;20458;7
138911;2.0;20459;7
138918;2.0;20460;7
138922;2.0;20461;7
138951;2.0;20462;7
139784;2.0;20463;7
139878;2.0;20464;7
139879;2.0;20465;7
139881;2.0;20466;7
139920;2.0;20467;7
139950;2.0;20468;7
139962;2.0;20469;7
139971;2.0;20470;7
139988;2.0;20471;7
140032;2.0;20472;7
140095;2.0;20473;7
140099;2.0;20474;7
140131;2.0;20475;7
140139;2.0;20476;7
140144;2.0;20477;7
140149;2.0;20478;7
140223;2.0;20479;7
140226;2.0;20480;7
140236;2.0;20481;7
140266;2.0;20482;7
140280;2.0;20483;7
140296;2.0;20484;7
140297;2.0;20485;7
140338;2.0;20486;7
140401;2.0;20487;7
140402;2.0;20488;7
140426;2.0;20489;7
140582;2.0;20490;7
140668;2.0;20491;7
140670;2.0;20492;7
140683;2.0;20493;7
140709;2.0;20494;7
140714;2.0;20495;7
140737;2.0;20496;7
140745;2.0;20497;7
141297;2.0;20498;7
726561;2.0;20499;7
727611;2.0;20500;7
729954;2.0;20501;7
730472;2.0;20502;7
730932;2.0;20503;7
731070;2.0;20504;7
731084;2.0;20505;7
731932;2.0;20506;7
732434;2.0;20507;7
732706;2.0;20508;7
732958;2.0;20509;7
733574;2.0;20510;7
733988;2.0;20511;7
734310;2.0;20512;7
735059;2.0;20513;7
736894;2.0;20514;7
738009;2.0;20515;7
738653;2.0;20516;7
739792;2.0;20517;7
742309;2.0;20518;7
743156;2.0;20519;7
744031;2.0;20520;7
747293;2.0;20521;7
747383;2.0;20522;7
747553;2.0;20523;7
748554;2.0;20524;7
750058;2.0;20525;7
758905;2.0;20526;7
759494;2.0;20527;7
760150;2.0;20528;7
765501;2.0;20529;7
765509;2.0;20530;7
769476;2.0;20531;7
769484;2.0;20532;7
770076;2.0;20533;7
770588;2.0;20534;7
778119;2.0;20535;7
779000;2.0;20536;7
779711;2.0;20537;7
780604;2.0;20538;7
780835;2.0;20539;7
781344;2.0;20540;7
781673;2.0;20541;7
782281;2.0;20542;7
782475;2.0;20543;7
783066;2.0;20544;7
783233;2.0;20545;7
783544;2.0;20546;7
784156;2.0;20547;7
784366;2.0;20548;7
784403;2.0;20549;7
785740;2.0;20550;7
786373;2.0;20551;7
786870;2.0;20552;7
786912;2.0;20553;7
786952;2.0;20554;7
787564;2.0;20555;7
787887;2.0;20556;7
789440;2.0;20557;7
789566;2.0;20558;7
789709;2.0;20559;7
789711;2.0;20560;7
789765;2.0;20561;7
790008;2.0;20562;7
790336;2.0;20563;7
790347;2.0;20564;7
791730;2.0;20565;7
791788;2.0;20566;7
791962;2.0;20567;7
792058;2.0;20568;7
792139;2.0;20569;7
792146;2.0;20570;7
792660;2.0;20571;7
792768;2.0;20572;7
793005;2.0;20573;7
793129;2.0;20574;7
793136;2.0;20575;7
793394;2.0;20576;7
793461;2.0;20577;7
793545;2.0;20578;7
794175;2.0;20579;7
794818;2.0;20580;7
794862;2.0;20581;7
795105;2.0;20582;7
795553;2.0;20583;7
795745;2.0;20584;7
795921;2.0;20585;7
796909;2.0;20586;7
796914;2.0;20587;7
796944;2.0;20588;7
797231;2.0;20589;7
797348;2.0;20590;7
797671;2.0;20591;7
797893;2.0;20592;7
797912;2.0;20593;7
797933;2.0;20594;7
798079;2.0;20595;7
798774;2.0;20596;7
799614;2.0;20597;7
799972;2.0;20598;7
800091;2.0;20599;7
800181;2.0;20600;7
800472;2.0;20601;7
800864;2.0;20602;7
801100;2.0;20603;7
801291;2.0;20604;7
801651;2.0;20605;7
802412;2.0;20606;7
802537;2.0;20607;7
802658;2.0;20608;7
802709;2.0;20609;7
803092;2.0;20610;7
803106;2.0;20611;7
803165;2.0;20612;7
803274;2.0;20613;7
803976;2.0;20614;7
805412;2.0;20615;7
805528;2.0;20616;7
805632;2.0;20617;7
805639;2.0;20618;7
805764;2.0;20619;7
805885;2.0;20620;7
806029;2.0;20621;7
806079;2.0;20622;7
806136;2.0;20623;7
806343;2.0;20624;7
806641;2.0;20625;7
807358;2.0;20626;7
807477;2.0;20627;7
807693;2.0;20628;7
808131;2.0;20629;7
808310;2.0;20630;7
808659;2.0;20631;7
808777;2.0;20632;7
808795;2.0;20633;7
809168;2.0;20634;7
809169;2.0;20635;7
809884;2.0;20636;7
809912;2.0;20637;7
809928;2.0;20638;7
809956;2.0;20639;7
809957;2.0;20640;7
810614;2.0;20641;7
811318;2.0;20642;7
811583;2.0;20643;7
811683;2.0;20644;7
811712;2.0;20645;7
811880;2.0;20646;7
812057;2.0;20647;7
812286;2.0;20648;7
812675;2.0;20649;7
812774;2.0;20650;7
815068;2.0;20651;7
815191;2.0;20652;7
815639;2.0;20653;7
815654;2.0;20654;7
815803;2.0;20655;7
815899;2.0;20656;7
816135;2.0;20657;7
816157;2.0;20658;7
816239;2.0;20659;7
816317;2.0;20660;7
816561;2.0;20661;7
816880;2.0;20662;7
816970;2.0;20663;7
817471;2.0;20664;7
817474;2.0;20665;7
817559;2.0;20666;7
817815;2.0;20667;7
817899;2.0;20668;7
818142;2.0;20669;7
818269;2.0;20670;7
818279;2.0;20671;7
818355;2.0;20672;7
818777;2.0;20673;7
819555;2.0;20674;7
819914;2.0;20675;7
819984;2.0;20676;7
820047;2.0;20677;7
820227;2.0;20678;7
820405;2.0;20679;7
821748;2.0;20680;7
821899;2.0;20681;7
822980;2.0;20682;7
823341;2.0;20683;7
824576;2.0;20684;7
826274;2.0;20685;7
826705;2.0;20686;7
826715;2.0;20687;7
827777;2.0;20688;7
828264;2.0;20689;7
829171;2.0;20690;7
829612;2.0;20691;7
829955;2.0;20692;7
829975;2.0;20693;7
830273;2.0;20694;7
830496;2.0;20695;7
830601;2.0;20696;7
830680;2.0;20697;7
830876;2.0;20698;7
831563;2.0;20699;7
831691;2.0;20700;7
831785;2.0;20701;7
832228;2.0;20702;7
832802;2.0;20703;7
832854;2.0;20704;7
854872;2.0;20705;7
358485;2.0;20706;8
358633;2.0;20707;8
358635;2.0;20708;8
359399;2.0;20709;8
359885;2.0;20710;8
359941;2.0;20711;8
359945;2.0;20712;8
359947;2.0;20713;8
359985;2.0;20714;8
361473;2.0;20715;8
362829;2.0;20716;8
363117;2.0;20717;8
364511;2.0;20718;8
364678;2.0;20719;8
368247;2.0;20720;8
368468;2.0;20721;8
368469;2.0;20722;8
368602;2.0;20723;8
368849;2.0;20724;8
369404;2.0;20725;8
377402;2.0;20726;8
377783;2.0;20727;8
377784;2.0;20728;8
379869;2.0;20729;8
381311;2.0;20730;8
381314;2.0;20731;8
381315;2.0;20732;8
381316;2.0;20733;8
381317;2.0;20734;8
381394;2.0;20735;8
381398;2.0;20736;8
382210;2.0;20737;8
382212;2.0;20738;8
382219;2.0;20739;8
382581;2.0;20740;8
382694;2.0;20741;8
391193;2.0;20742;8
392009;2.0;20743;8
392344;2.0;20744;8
392493;2.0;20745;8
395037;2.0;20746;8
395040;2.0;20747;8
395730;2.0;20748;8
395732;2.0;20749;8
398380;2.0;20750;8
398947;2.0;20751;8
399749;2.0;20752;8
399750;2.0;20753;8
399751;2.0;20754;8
399752;2.0;20755;8
399826;2.0;20756;8
401625;2.0;20757;8
405704;2.0;20758;8
407817;2.0;20759;8
410854;2.0;20760;8
410859;2.0;20761;8
410861;2.0;20762;8
410989;2.0;20763;8
411312;2.0;20764;8
411334;2.0;20765;8
411338;2.0;20766;8
411355;2.0;20767;8
411455;2.0;20768;8
411459;2.0;20769;8
411460;2.0;20770;8
411694;2.0;20771;8
411798;2.0;20772;8
411801;2.0;20773;8
411816;2.0;20774;8
411843;2.0;20775;8
412468;2.0;20776;8
414168;2.0;20777;8
430168;2.0;20778;8
430293;2.0;20779;8
431619;2.0;20780;8
431621;2.0;20781;8
431631;2.0;20782;8
431925;2.0;20783;8
431930;2.0;20784;8
432320;2.0;20785;8
432540;2.0;20786;8
433695;2.0;20787;8
433696;2.0;20788;8
433697;2.0;20789;8
435044;2.0;20790;8
435168;2.0;20791;8
435612;2.0;20792;8
435613;2.0;20793;8
435614;2.0;20794;8
435615;2.0;20795;8
435969;2.0;20796;8
435972;2.0;20797;8
435973;2.0;20798;8
435974;2.0;20799;8
437238;2.0;20800;8
437239;2.0;20801;8
437242;2.0;20802;8
437246;2.0;20803;8
437248;2.0;20804;8
437250;2.0;20805;8
437253;2.0;20806;8
437254;2.0;20807;8
437767;2.0;20808;8
437909;2.0;20809;8
438981;2.0;20810;8
438986;2.0;20811;8
438988;2.0;20812;8
438991;2.0;20813;8
438995;2.0;20814;8
438997;2.0;20815;8
438999;2.0;20816;8
439065;2.0;20817;8
439067;2.0;20818;8
439070;2.0;20819;8
439175;2.0;20820;8
439177;2.0;20821;8
439178;2.0;20822;8
439179;2.0;20823;8
439196;2.0;20824;8
439197;2.0;20825;8
441905;2.0;20826;8
441913;2.0;20827;8
441916;2.0;20828;8
441918;2.0;20829;8
442246;2.0;20830;8
443561;2.0;20831;8
443563;2.0;20832;8
443564;2.0;20833;8
443566;2.0;20834;8
443567;2.0;20835;8
443647;2.0;20836;8
443650;2.0;20837;8
443658;2.0;20838;8
443722;2.0;20839;8
443725;2.0;20840;8
443728;2.0;20841;8
443734;2.0;20842;8
443736;2.0;20843;8
443737;2.0;20844;8
443998;2.0;20845;8
444079;2.0;20846;8
444455;2.0;20847;8
444458;2.0;20848;8
444463;2.0;20849;8
444464;2.0;20850;8
444561;2.0;20851;8
444679;2.0;20852;8
446107;2.0;20853;8
446195;2.0;20854;8
446197;2.0;20855;8
446369;2.0;20856;8
446545;2.0;20857;8
446712;2.0;20858;8
447328;2.0;20859;8
447367;2.0;20860;8
447664;2.0;20861;8
447701;2.0;20862;8
447702;2.0;20863;8
447796;2.0;20864;8
447984;2.0;20865;8
448071;2.0;20866;8
448079;2.0;20867;8
448113;2.0;20868;8
448666;2.0;20869;8
448689;2.0;20870;8
448924;2.0;20871;8
449276;2.0;20872;8
449279;2.0;20873;8
449355;2.0;20874;8
449566;2.0;20875;8
449681;2.0;20876;8
450797;2.0;20877;8
450970;2.0;20878;8
450971;2.0;20879;8
451044;2.0;20880;8
451409;2.0;20881;8
451413;2.0;20882;8
451420;2.0;20883;8
451438;2.0;20884;8
451855;2.0;20885;8
451870;2.0;20886;8
451893;2.0;20887;8
451894;2.0;20888;8
451900;2.0;20889;8
451902;2.0;20890;8
451905;2.0;20891;8
451908;2.0;20892;8
451913;2.0;20893;8
451914;2.0;20894;8
452375;2.0;20895;8
452560;2.0;20896;8
452658;2.0;20897;8
452749;2.0;20898;8
452848;2.0;20899;8
453024;2.0;20900;8
453285;2.0;20901;8
453399;2.0;20902;8
453572;2.0;20903;8
453573;2.0;20904;8
453578;2.0;20905;8
453579;2.0;20906;8
453868;2.0;20907;8
454692;2.0;20908;8
454752;2.0;20909;8
454753;2.0;20910;8
454918;2.0;20911;8
454921;2.0;20912;8
454969;2.0;20913;8
454980;2.0;20914;8
455010;2.0;20915;8
455320;2.0;20916;8
455330;2.0;20917;8
455443;2.0;20918;8
455573;2.0;20919;8
455582;2.0;20920;8
455807;2.0;20921;8
456149;2.0;20922;8
456175;2.0;20923;8
456562;2.0;20924;8
456563;2.0;20925;8
456854;2.0;20926;8
456857;2.0;20927;8
457149;2.0;20928;8
457216;2.0;20929;8
458164;2.0;20930;8
458165;2.0;20931;8
458747;2.0;20932;8
459512;2.0;20933;8
459780;2.0;20934;8
459787;2.0;20935;8
459890;2.0;20936;8
459927;2.0;20937;8
459934;2.0;20938;8
459971;2.0;20939;8
459975;2.0;20940;8
460008;2.0;20941;8
460193;2.0;20942;8
460205;2.0;20943;8
460218;2.0;20944;8
97078;2.0;20945;8
97091;2.0;20946;8
97100;2.0;20947;8
97473;2.0;20948;8
97474;2.0;20949;8
97504;2.0;20950;8
97511;2.0;20951;8
97536;2.0;20952;8
98051;2.0;20953;8
100210;2.0;20954;8
102139;2.0;20955;8
102949;2.0;20956;8
102989;2.0;20957;8
102990;2.0;20958;8
103029;2.0;20959;8
103114;2.0;20960;8
104631;2.0;20961;8
105677;2.0;20962;8
106570;2.0;20963;8
106572;2.0;20964;8
106576;2.0;20965;8
106579;2.0;20966;8
106580;2.0;20967;8
106718;2.0;20968;8
106725;2.0;20969;8
106726;2.0;20970;8
108596;2.0;20971;8
108597;2.0;20972;8
108670;2.0;20973;8
108980;2.0;20974;8
109218;2.0;20975;8
109224;2.0;20976;8
109445;2.0;20977;8
109446;2.0;20978;8
118023;2.0;20979;8
118026;2.0;20980;8
118027;2.0;20981;8
118394;2.0;20982;8
119803;2.0;20983;8
121216;2.0;20984;8
121485;2.0;20985;8
121541;2.0;20986;8
121568;2.0;20987;8
121578;2.0;20988;8
121580;2.0;20989;8
121617;2.0;20990;8
121622;2.0;20991;8
121624;2.0;20992;8
121629;2.0;20993;8
121630;2.0;20994;8
121635;2.0;20995;8
121689;2.0;20996;8
122859;2.0;20997;8
122948;2.0;20998;8
123315;2.0;20999;8
123902;2.0;21000;8
123907;2.0;21001;8
134484;2.0;21002;8
134486;2.0;21003;8
134933;2.0;21004;8
134934;2.0;21005;8
134940;2.0;21006;8
134942;2.0;21007;8
134950;2.0;21008;8
134955;2.0;21009;8
134959;2.0;21010;8
134961;2.0;21011;8
134963;2.0;21012;8
134969;2.0;21013;8
134970;2.0;21014;8
134971;2.0;21015;8
135017;2.0;21016;8
135067;2.0;21017;8
135074;2.0;21018;8
135364;2.0;21019;8
135369;2.0;21020;8
135833;2.0;21021;8
136429;2.0;21022;8
136435;2.0;21023;8
136438;2.0;21024;8
136439;2.0;21025;8
138097;2.0;21026;8
138098;2.0;21027;8
138100;2.0;21028;8
138106;2.0;21029;8
138336;2.0;21030;8
138416;2.0;21031;8
138446;2.0;21032;8
138451;2.0;21033;8
138482;2.0;21034;8
138485;2.0;21035;8
138486;2.0;21036;8
138487;2.0;21037;8
138505;2.0;21038;8
138509;2.0;21039;8
138511;2.0;21040;8
138513;2.0;21041;8
138530;2.0;21042;8
138531;2.0;21043;8
138533;2.0;21044;8
138582;2.0;21045;8
138586;2.0;21046;8
138590;2.0;21047;8
138624;2.0;21048;8
138633;2.0;21049;8
138638;2.0;21050;8
138662;2.0;21051;8
138666;2.0;21052;8
138705;2.0;21053;8
138707;2.0;21054;8
138752;2.0;21055;8
138773;2.0;21056;8
138848;2.0;21057;8
138849;2.0;21058;8
138865;2.0;21059;8
138911;2.0;21060;8
138912;2.0;21061;8
138918;2.0;21062;8
139920;2.0;21063;8
139956;2.0;21064;8
139958;2.0;21065;8
139965;2.0;21066;8
139966;2.0;21067;8
139971;2.0;21068;8
139988;2.0;21069;8
139992;2.0;21070;8
140007;2.0;21071;8
140032;2.0;21072;8
140095;2.0;21073;8
140099;2.0;21074;8
140101;2.0;21075;8
140132;2.0;21076;8
140144;2.0;21077;8
140147;2.0;21078;8
140149;2.0;21079;8
140221;2.0;21080;8
140224;2.0;21081;8
140226;2.0;21082;8
140227;2.0;21083;8
140237;2.0;21084;8
140280;2.0;21085;8
140294;2.0;21086;8
140296;2.0;21087;8
140297;2.0;21088;8
140314;2.0;21089;8
140331;2.0;21090;8
140338;2.0;21091;8
140392;2.0;21092;8
140393;2.0;21093;8
140395;2.0;21094;8
140396;2.0;21095;8
140398;2.0;21096;8
140583;2.0;21097;8
140644;2.0;21098;8
140674;2.0;21099;8
140677;2.0;21100;8
140684;2.0;21101;8
140686;2.0;21102;8
140703;2.0;21103;8
141297;2.0;21104;8
725466;2.0;21105;8
726111;2.0;21106;8
727219;2.0;21107;8
727990;2.0;21108;8
728002;2.0;21109;8
728113;2.0;21110;8
730472;2.0;21111;8
730932;2.0;21112;8
731481;2.0;21113;8
731526;2.0;21114;8
731740;2.0;21115;8
731843;2.0;21116;8
731932;2.0;21117;8
732361;2.0;21118;8
732706;2.0;21119;8
732732;2.0;21120;8
732958;2.0;21121;8
733939;2.0;21122;8
734152;2.0;21123;8
734563;2.0;21124;8
735059;2.0;21125;8
735957;2.0;21126;8
737543;2.0;21127;8
738009;2.0;21128;8
738307;2.0;21129;8
738653;2.0;21130;8
738678;2.0;21131;8
738997;2.0;21132;8
739792;2.0;21133;8
742309;2.0;21134;8
743236;2.0;21135;8
744018;2.0;21136;8
744031;2.0;21137;8
744362;2.0;21138;8
744783;2.0;21139;8
746310;2.0;21140;8
746896;2.0;21141;8
