ID;Year;Spontaneous;Awareness;Trial;P3M;P1M;Comprehension;Brand_Likability;Weekly;Daily;Fre#visit;PPA;Spending;BH_ID;Brand_ID;City_ID;Segmentation_ID;NPS_ID
357580;2018;1;1;1;1;1;4;0;1;1;28.0;18.0;504.0;66520;15;1;1.0;1.0
358030;2018;1;1;1;1;1;4;0;1;1;28.0;15.0;420.0;66521;15;1;1.0;1.0
358230;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66522;15;1;1.0;1.0
358809;2018;1;1;1;1;1;4;0;1;1;26.0;7.0;182.0;66523;15;1;1.0;4.0
360737;2018;1;1;1;1;1;4;0;1;1;18.0;10.0;180.0;66524;15;1;1.0;1.0
360831;2018;1;1;1;1;1;4;0;1;1;50.0;7.0;350.0;66525;15;1;1.0;1.0
361793;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66526;15;1;1.0;2.0
362512;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66527;15;1;1.0;2.0
363279;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66528;15;1;1.0;1.0
365304;2018;1;1;1;1;1;4;0;1;1;28.0;9.0;252.0;66529;15;1;1.0;2.0
365748;2018;1;1;1;1;1;4;0;1;1;60.0;10.0;600.0;66530;15;1;1.0;3.0
366395;2018;1;1;1;1;1;4;0;1;1;28.0;11.0;308.0;66531;15;1;1.0;2.0
366448;2018;1;1;1;1;1;4;0;1;1;28.0;12.0;336.0;66532;15;1;1.0;1.0
366452;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66533;15;1;1.0;2.0
366453;2018;1;1;1;1;1;4;0;1;1;28.0;9.0;252.0;66534;15;1;1.0;1.0
366454;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66535;15;1;1.0;1.0
366458;2018;1;1;1;1;1;4;0;1;1;28.0;13.0;364.0;66536;15;1;1.0;1.0
366936;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66537;15;1;1.0;2.0
367085;2018;1;1;1;1;1;4;0;1;1;28.0;12.0;336.0;66538;15;1;1.0;1.0
367132;2018;1;1;1;1;1;4;0;1;1;24.0;10.0;240.0;66539;15;4;1.0;3.0
367174;2018;1;1;1;1;1;4;0;1;1;17.0;10.0;170.0;66540;15;4;1.0;1.0
369611;2018;1;1;1;1;1;4;0;1;1;16.0;20.0;320.0;66541;15;4;1.0;2.0
370833;2018;1;1;1;1;1;4;0;1;1;25.0;7.0;175.0;66542;15;4;1.0;2.0
377849;2018;1;1;1;1;1;4;0;1;1;28.0;9.0;252.0;66543;15;1;1.0;1.0
378350;2018;1;1;1;1;1;4;0;1;1;18.0;8.0;144.0;66544;15;4;1.0;2.0
379240;2018;1;1;1;1;1;4;0;1;1;25.0;15.0;375.0;66545;15;4;1.0;1.0
380040;2018;1;1;1;1;1;4;0;1;1;25.0;8.0;200.0;66546;15;4;1.0;1.0
380668;2018;1;1;1;1;1;4;0;1;1;22.0;6.0;132.0;66547;15;4;1.0;2.0
381647;2018;1;1;1;1;1;4;0;1;1;24.0;15.0;360.0;66548;15;5;1.0;2.0
382264;2018;1;1;1;1;1;4;0;1;1;19.0;12.0;228.0;66549;15;4;1.0;2.0
384438;2018;1;1;1;1;1;4;0;1;1;22.0;9.0;198.0;66550;15;1;1.0;1.0
384565;2018;1;1;1;1;1;4;0;1;1;16.0;8.0;128.0;66551;15;4;1.0;4.0
385884;2018;1;1;1;1;1;4;0;1;1;40.0;15.0;600.0;66552;15;1;1.0;3.0
385885;2018;1;1;1;1;1;4;0;1;1;28.0;15.0;420.0;66553;15;1;1.0;5.0
386466;2018;1;1;1;1;1;4;0;1;1;25.0;15.0;375.0;66554;15;1;1.0;1.0
386468;2018;1;1;1;1;1;4;0;1;1;60.0;6.0;360.0;66555;15;1;1.0;2.0
386469;2018;1;1;1;1;1;4;0;1;1;90.0;7.0;630.0;66556;15;1;1.0;1.0
386764;2018;1;1;1;1;1;4;0;1;1;22.0;10.0;220.0;66557;15;1;1.0;1.0
386847;2018;1;1;1;1;1;4;0;1;1;25.0;18.0;450.0;66558;15;6;1.0;1.0
386899;2018;1;1;1;1;1;4;0;1;1;25.0;12.0;300.0;66559;15;1;1.0;2.0
386993;2018;1;1;1;1;1;4;0;1;1;48.0;20.0;960.0;66560;15;5;1.0;6.0
388601;2018;1;1;1;1;1;4;0;1;1;24.0;12.0;288.0;66561;15;6;1.0;2.0
389039;2018;1;1;1;1;1;4;0;1;1;24.0;6.0;144.0;66562;15;1;1.0;2.0
389206;2018;1;1;1;1;1;4;0;1;1;24.0;10.0;240.0;66563;15;1;1.0;1.0
389207;2018;1;1;1;1;1;4;0;1;1;26.0;8.0;208.0;66564;15;1;1.0;2.0
389256;2018;1;1;1;1;1;4;0;1;1;22.0;10.0;220.0;66565;15;1;1.0;1.0
389419;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66566;15;1;1.0;2.0
390311;2018;1;1;1;1;1;4;0;1;1;25.0;10.0;250.0;66567;15;4;1.0;1.0
390865;2018;1;1;1;1;1;4;0;1;1;29.0;20.0;580.0;66568;15;4;1.0;4.0
392126;2018;1;1;1;1;1;4;0;1;1;21.0;17.0;357.0;66569;15;1;1.0;1.0
392410;2018;1;1;1;1;1;4;0;1;1;23.0;15.0;345.0;66570;15;3;1.0;1.0
392738;2018;1;1;1;1;1;4;0;1;1;28.0;9.0;252.0;66571;15;1;1.0;2.0
392746;2018;1;1;1;1;1;4;0;1;1;28.0;9.0;252.0;66572;15;1;1.0;3.0
392984;2018;1;1;1;1;1;4;0;1;1;28.0;8.0;224.0;66573;15;1;1.0;2.0
394573;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66574;15;1;1.0;2.0
408902;2018;1;1;1;1;1;4;0;1;1;28.0;15.0;420.0;66575;15;4;1.0;2.0
408952;2018;1;1;1;1;1;4;0;1;1;22.0;8.0;176.0;66576;15;4;1.0;2.0
409755;2018;1;1;1;1;1;4;0;1;1;45.0;15.0;675.0;66577;15;6;1.0;1.0
410105;2018;1;1;1;1;1;4;0;1;1;21.0;12.0;252.0;66578;15;1;1.0;1.0
412129;2018;1;1;1;1;1;4;0;1;1;23.0;13.0;299.0;66579;15;1;1.0;1.0
415318;2018;1;1;1;1;1;4;0;1;1;60.0;10.0;600.0;66580;15;1;1.0;4.0
415473;2018;1;1;1;1;1;4;0;1;1;23.0;13.0;299.0;66581;15;1;1.0;1.0
415480;2018;1;1;1;1;1;4;0;1;1;28.0;9.0;252.0;66582;15;1;1.0;1.0
415488;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66583;15;1;1.0;1.0
415491;2018;1;1;1;1;1;4;0;1;1;25.0;9.0;225.0;66584;15;1;1.0;2.0
415492;2018;1;1;1;1;1;4;0;1;1;28.0;9.0;252.0;66585;15;1;1.0;1.0
415493;2018;1;1;1;1;1;4;0;1;1;28.0;8.0;224.0;66586;15;1;1.0;1.0
415520;2018;1;1;1;1;1;4;0;1;1;40.0;13.0;520.0;66587;15;1;1.0;4.0
415528;2018;1;1;1;1;1;4;0;1;1;28.0;12.0;336.0;66588;15;1;1.0;1.0
416092;2018;1;1;1;1;1;4;0;1;1;28.0;9.0;252.0;66589;15;1;1.0;1.0
416111;2018;1;1;1;1;1;4;0;1;1;28.0;12.0;336.0;66590;15;1;1.0;2.0
416168;2018;1;1;1;1;1;4;0;1;1;25.0;11.0;275.0;66591;15;1;1.0;2.0
416188;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66592;15;1;1.0;2.0
416192;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66593;15;1;1.0;2.0
416194;2018;1;1;1;1;1;4;0;1;1;28.0;15.0;420.0;66594;15;1;1.0;2.0
416244;2018;1;1;1;1;1;4;0;1;1;28.0;12.0;336.0;66595;15;1;1.0;2.0
416338;2018;1;1;1;1;1;4;0;1;1;17.0;15.0;255.0;66596;15;1;1.0;4.0
416344;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66597;15;1;1.0;2.0
416345;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66598;15;1;1.0;2.0
418478;2018;1;1;1;1;1;4;0;1;1;22.0;16.0;352.0;66599;15;6;1.0;4.0
418686;2018;1;1;1;1;1;4;0;1;1;16.0;15.0;240.0;66600;15;1;1.0;1.0
418691;2018;1;1;1;1;1;4;0;1;1;16.0;20.0;320.0;66601;15;1;1.0;1.0
419106;2018;1;1;1;1;1;4;0;1;1;22.0;14.0;308.0;66602;15;1;1.0;1.0
419117;2018;1;1;1;1;1;4;0;1;1;24.0;13.0;312.0;66603;15;1;1.0;2.0
419118;2018;1;1;1;1;1;4;0;1;1;21.0;13.0;273.0;66604;15;1;1.0;1.0
419420;2018;1;1;1;1;1;4;0;1;1;28.0;12.0;336.0;66605;15;1;1.0;4.0
421467;2018;1;1;1;1;1;4;0;1;1;26.0;12.0;312.0;66606;15;4;1.0;4.0
421730;2018;1;1;1;1;1;4;0;1;1;26.0;10.0;260.0;66607;15;4;1.0;3.0
421754;2018;1;1;1;1;1;4;0;1;1;18.0;17.0;306.0;66608;15;4;1.0;4.0
423514;2018;1;1;1;1;1;4;0;1;1;28.0;17.0;476.0;66609;15;6;1.0;2.0
427192;2018;1;1;1;1;1;4;0;1;1;40.0;12.0;480.0;66610;15;4;1.0;4.0
433585;2018;1;1;1;1;1;4;0;1;1;18.0;10.0;180.0;66611;15;4;1.0;1.0
433667;2018;1;1;1;1;1;4;0;1;1;35.0;12.0;420.0;66612;15;4;1.0;1.0
436351;2018;1;1;1;1;1;4;0;1;1;18.0;22.0;396.0;66613;15;3;1.0;1.0
436869;2018;1;1;1;1;1;4;0;1;1;28.0;8.0;224.0;66614;15;4;1.0;4.0
436987;2018;1;1;1;1;1;4;0;1;1;25.0;12.0;300.0;66615;15;4;1.0;2.0
437703;2018;1;1;1;1;1;4;0;1;1;25.0;12.0;300.0;66616;15;4;1.0;4.0
438602;2018;1;1;1;1;1;4;0;1;1;18.0;17.0;306.0;66617;15;6;1.0;1.0
439151;2018;1;1;1;1;1;4;0;1;1;25.0;18.0;450.0;66618;15;6;1.0;1.0
440026;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66619;15;4;1.0;11.0
440028;2018;1;1;1;1;1;4;0;1;1;22.0;15.0;330.0;66620;15;6;1.0;2.0
441230;2018;1;1;1;1;1;4;0;1;1;28.0;13.0;364.0;66621;15;1;1.0;2.0
441491;2018;1;1;1;1;1;4;0;1;1;28.0;12.0;336.0;66622;15;4;1.0;2.0
441614;2018;1;1;1;1;1;4;0;1;1;18.0;7.0;126.0;66623;15;4;1.0;2.0
441649;2018;1;1;1;1;1;4;0;1;1;16.0;21.0;336.0;66624;15;3;1.0;2.0
441976;2018;1;1;1;1;1;4;0;1;1;18.0;20.0;360.0;66625;15;1;1.0;3.0
442634;2018;1;1;1;1;1;4;0;1;1;28.0;13.0;364.0;66626;15;1;1.0;2.0
442777;2018;1;1;1;1;1;4;0;1;1;28.0;10.0;280.0;66627;15;1;1.0;2.0
444448;2018;1;1;1;1;1;4;0;1;1;28.0;13.0;364.0;66628;15;1;1.0;3.0
444449;2018;1;1;1;1;1;4;0;1;1;28.0;13.0;364.0;66629;15;1;1.0;1.0
444451;2018;1;1;1;1;1;4;0;1;1;28.0;13.0;364.0;66630;15;1;1.0;2.0
444452;2018;1;1;1;1;1;4;0;1;1;25.0;13.0;325.0;66631;15;1;1.0;2.0
444589;2018;1;1;1;1;1;4;0;1;1;60.0;15.0;900.0;66632;15;1;1.0;2.0
444595;2018;1;1;1;1;1;4;0;1;1;16.0;20.0;320.0;66633;15;1;1.0;1.0
444596;2018;1;1;1;1;1;4;0;1;1;16.0;15.0;240.0;66634;15;1;1.0;2.0
444617;2018;1;1;1;1;1;4;0;1;1;28.0;12.0;336.0;66635;15;1;1.0;2.0
444620;2018;1;1;1;1;1;4;0;1;1;28.0;12.0;336.0;66636;15;1;1.0;1.0
444963;2018;1;1;1;1;1;4;0;1;1;28.0;13.0;364.0;66637;15;1;1.0;1.0
445208;2018;1;1;1;1;1;4;0;1;1;28.0;13.0;364.0;66638;15;1;1.0;2.0
445311;2018;1;1;1;1;1;4;0;1;1;21.0;11.0;231.0;66639;15;1;1.0;1.0
446491;2018;1;1;1;1;1;4;0;1;1;27.0;15.0;405.0;66640;15;4;1.0;6.0
446649;2018;1;1;1;1;1;4;0;1;1;40.0;10.0;400.0;66641;15;4;1.0;4.0
447655;2018;1;1;1;1;1;4;0;1;1;25.0;10.0;250.0;66642;15;4;1.0;2.0
448845;2018;1;1;1;1;1;4;0;1;1;21.0;20.0;420.0;66643;15;4;1.0;1.0
448915;2018;1;1;1;1;1;4;0;1;1;18.0;17.0;306.0;66644;15;6;1.0;2.0
449515;2018;1;1;1;1;1;4;0;1;1;18.0;20.0;360.0;66645;15;6;1.0;1.0
450107;2018;1;1;1;1;1;4;0;1;1;46.0;10.0;460.0;66646;15;4;1.0;6.0
450152;2018;1;1;1;1;1;4;0;1;1;24.0;8.0;192.0;66647;15;4;1.0;1.0
450157;2018;1;1;1;1;1;4;0;1;1;60.0;8.0;480.0;66648;15;4;1.0;1.0
450835;2018;1;1;1;1;1;4;0;1;1;23.0;8.0;184.0;66649;15;4;1.0;1.0
451010;2018;1;1;1;1;1;4;0;1;1;25.0;10.0;250.0;66650;15;4;1.0;1.0
451273;2018;1;1;1;1;1;4;0;1;1;40.0;8.0;320.0;66651;15;4;1.0;2.0
451578;2018;1;1;1;1;1;4;0;1;1;16.0;18.0;288.0;66652;15;6;1.0;1.0
451600;2018;1;1;1;1;1;4;0;1;1;26.0;14.0;364.0;66653;15;4;1.0;2.0
451715;2018;1;1;1;1;1;4;0;1;1;35.0;8.0;280.0;66654;15;4;1.0;1.0
452379;2018;1;1;1;1;1;4;0;1;1;25.0;12.0;300.0;66655;15;4;1.0;4.0
453637;2018;1;1;1;1;1;4;0;1;1;40.0;20.0;800.0;66656;15;1;1.0;4.0
454331;2018;1;1;1;1;1;4;0;1;1;25.0;15.0;375.0;66657;15;6;1.0;1.0
454579;2018;1;1;1;1;1;4;0;1;1;17.0;20.0;340.0;66658;15;4;1.0;2.0
456518;2018;1;1;1;1;1;4;0;1;1;17.0;20.0;340.0;66659;15;6;1.0;2.0
457104;2018;1;1;1;1;1;4;0;1;1;21.0;15.0;315.0;66660;15;6;1.0;1.0
460309;2018;1;1;1;1;1;4;0;1;1;24.0;15.0;360.0;66661;15;4;1.0;1.0
348225;2018;1;1;1;1;1;4;0;1;1;30.0;7.0;210.0;66662;15;1;1.0;5.0
359041;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66663;15;1;1.0;4.0
362667;2018;1;1;1;1;1;4;0;1;1;30.0;8.0;240.0;66664;15;1;1.0;1.0
365744;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66665;15;1;1.0;2.0
366420;2018;1;1;1;1;1;4;0;1;1;30.0;12.0;360.0;66666;15;4;1.0;1.0
366562;2018;1;1;1;1;1;4;0;1;1;30.0;8.0;240.0;66667;15;4;1.0;1.0
367081;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66668;15;1;1.0;1.0
368472;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66669;15;5;1.0;2.0
368731;2018;1;1;1;1;1;4;0;1;1;30.0;8.0;240.0;66670;15;4;1.0;1.0
369778;2018;1;1;1;1;1;4;0;1;1;30.0;8.0;240.0;66671;15;4;1.0;1.0
375991;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66672;15;4;1.0;4.0
382905;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66673;15;1;1.0;6.0
383252;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66674;15;4;1.0;1.0
384947;2018;1;1;1;1;1;4;0;1;1;30.0;12.0;360.0;66675;15;4;1.0;1.0
386735;2018;1;1;1;1;1;4;0;1;1;30.0;6.0;180.0;66676;15;1;1.0;1.0
386737;2018;1;1;1;1;1;4;0;1;1;30.0;6.0;180.0;66677;15;1;1.0;2.0
386747;2018;1;1;1;1;1;4;0;1;1;30.0;6.0;180.0;66678;15;1;1.0;5.0
387067;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66679;15;4;1.0;1.0
388339;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66680;15;5;1.0;2.0
388788;2018;1;1;1;1;1;4;0;1;1;30.0;12.0;360.0;66681;15;4;1.0;1.0
389454;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66682;15;1;1.0;2.0
389784;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66683;15;1;1.0;1.0
389988;2018;1;1;1;1;1;4;0;1;1;30.0;6.0;180.0;66684;15;1;1.0;4.0
391044;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66685;15;4;1.0;4.0
391944;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66686;15;5;1.0;2.0
392712;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66687;15;4;1.0;4.0
393364;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66688;15;4;1.0;4.0
395099;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66689;15;4;1.0;4.0
397723;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66690;15;1;1.0;1.0
399694;2018;1;1;1;1;1;4;0;1;1;30.0;7.0;210.0;66691;15;4;1.0;2.0
399871;2018;1;1;1;1;1;4;0;1;1;30.0;7.0;210.0;66692;15;4;1.0;2.0
400075;2018;1;1;1;1;1;4;0;1;1;30.0;11.0;330.0;66693;15;4;1.0;1.0
400209;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66694;15;1;1.0;2.0
402899;2018;1;1;1;1;1;4;0;1;1;30.0;6.0;180.0;66695;15;4;1.0;2.0
403020;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66696;15;4;1.0;4.0
405139;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66697;15;3;1.0;1.0
415529;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66698;15;1;1.0;1.0
416160;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66699;15;1;1.0;2.0
417508;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66700;15;1;1.0;1.0
417744;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66701;15;1;1.0;4.0
419145;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66702;15;1;1.0;1.0
419331;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66703;15;5;1.0;1.0
419421;2018;1;1;1;1;1;4;0;1;1;30.0;13.0;390.0;66704;15;1;1.0;1.0
422923;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66705;15;6;1.0;3.0
432307;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66706;15;4;1.0;1.0
433023;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66707;15;4;1.0;4.0
433037;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66708;15;4;1.0;5.0
437851;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66709;15;4;1.0;4.0
441362;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66710;15;4;1.0;1.0
441974;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66711;15;1;1.0;2.0
444445;2018;1;1;1;1;1;4;0;1;1;30.0;12.0;360.0;66712;15;1;1.0;1.0
445100;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66713;15;1;1.0;1.0
446046;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66714;15;1;1.0;2.0
446173;2018;1;1;1;1;1;4;0;1;1;30.0;9.0;270.0;66715;15;1;1.0;1.0
446209;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66716;15;1;1.0;1.0
446215;2018;1;1;1;1;1;4;0;1;1;30.0;15.0;450.0;66717;15;1;1.0;4.0
446216;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66718;15;1;1.0;1.0
446258;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66719;15;1;1.0;1.0
446878;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66720;15;5;1.0;2.0
447563;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66721;15;4;1.0;4.0
447639;2018;1;1;1;1;1;4;0;1;1;30.0;12.0;360.0;66722;15;4;1.0;2.0
448117;2018;1;1;1;1;1;4;0;1;1;30.0;8.0;240.0;66723;15;4;1.0;2.0
449000;2018;1;1;1;1;1;4;0;1;1;30.0;8.0;240.0;66724;15;4;1.0;4.0
450192;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66725;15;4;1.0;1.0
450201;2018;1;1;1;1;1;4;0;1;1;30.0;8.0;240.0;66726;15;4;1.0;2.0
451098;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66727;15;4;1.0;2.0
451530;2018;1;1;1;1;1;4;0;1;1;30.0;8.0;240.0;66728;15;4;1.0;2.0
451539;2018;1;1;1;1;1;4;0;1;1;30.0;7.0;210.0;66729;15;4;1.0;4.0
451764;2018;1;1;1;1;1;4;0;1;1;30.0;8.0;240.0;66730;15;4;1.0;1.0
452353;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66731;15;4;1.0;3.0
453393;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66732;15;4;1.0;4.0
453619;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66733;15;4;1.0;3.0
454584;2018;1;1;1;1;1;4;0;1;1;30.0;7.0;210.0;66734;15;4;1.0;3.0
454788;2018;1;1;1;1;1;4;0;1;1;30.0;10.0;300.0;66735;15;4;1.0;2.0
458891;2018;1;1;1;1;1;4;0;1;1;30.0;18.0;540.0;66736;15;6;1.0;1.0
459985;2018;1;1;1;1;1;4;0;1;1;30.0;6.0;180.0;66737;15;4;1.0;4.0
460165;2018;1;1;1;1;1;4;0;1;1;30.0;7.0;210.0;66738;15;4;1.0;1.0
460208;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66739;15;4;1.0;4.0
460247;2018;1;1;1;1;1;4;0;1;1;30.0;20.0;600.0;66740;15;4;1.0;4.0
344108;2018;1;1;1;1;1;4;0;1;1;20.0;13.0;260.0;66741;15;1;1.0;2.0
345343;2018;1;1;1;1;1;4;0;1;1;20.0;12.0;240.0;66742;15;1;1.0;2.0
346725;2018;1;1;1;1;1;4;0;1;1;20.0;15.0;300.0;66743;15;1;1.0;2.0
346833;2018;1;1;1;1;1;4;0;1;1;20.0;15.0;300.0;66744;15;1;1.0;2.0
347593;2018;1;1;1;1;1;4;0;1;1;20.0;13.0;260.0;66745;15;1;1.0;2.0
348221;2018;1;1;1;1;1;4;0;1;1;20.0;15.0;300.0;66746;15;1;1.0;1.0
348307;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66747;15;1;1.0;4.0
358930;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66748;15;1;1.0;2.0
358960;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66749;15;1;1.0;1.0
358962;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66750;15;1;1.0;4.0
359151;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66751;15;1;1.0;2.0
360588;2018;1;1;1;1;1;4;0;1;1;20.0;13.0;260.0;66752;15;1;1.0;2.0
361753;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66753;15;1;1.0;1.0
362008;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66754;15;1;1.0;1.0
362711;2018;1;1;1;1;1;4;0;1;1;20.0;8.0;160.0;66755;15;1;1.0;2.0
365737;2018;1;1;1;1;1;4;0;1;1;20.0;15.0;300.0;66756;15;1;1.0;1.0
365740;2018;1;1;1;1;1;4;0;1;1;20.0;9.0;180.0;66757;15;1;1.0;1.0
365741;2018;1;1;1;1;1;4;0;1;1;20.0;15.0;300.0;66758;15;1;1.0;3.0
366024;2018;1;1;1;1;1;4;0;1;1;20.0;13.0;260.0;66759;15;1;1.0;2.0
366212;2018;1;1;1;1;1;4;0;1;1;20.0;13.0;260.0;66760;15;1;1.0;2.0
366455;2018;1;1;1;1;1;4;0;1;1;20.0;13.0;260.0;66761;15;1;1.0;2.0
366456;2018;1;1;1;1;1;4;0;1;1;20.0;13.0;260.0;66762;15;1;1.0;1.0
367647;2018;1;1;1;1;1;4;0;1;1;20.0;12.0;240.0;66763;15;4;1.0;1.0
368256;2018;1;1;1;1;1;4;0;1;1;20.0;13.0;260.0;66764;15;1;1.0;2.0
368658;2018;1;1;1;1;1;4;0;1;1;20.0;14.0;280.0;66765;15;3;1.0;2.0
374364;2018;1;1;1;1;1;4;0;1;1;20.0;20.0;400.0;66766;15;3;1.0;2.0
375500;2018;1;1;1;1;1;4;0;1;1;20.0;12.0;240.0;66767;15;4;1.0;1.0
375849;2018;1;1;1;1;1;4;0;1;1;20.0;15.0;300.0;66768;15;4;1.0;1.0
379368;2018;1;1;1;1;1;4;0;1;1;20.0;20.0;400.0;66769;15;4;1.0;4.0
379451;2018;1;1;1;1;1;4;0;1;1;20.0;13.0;260.0;66770;15;1;1.0;2.0
380884;2018;1;1;1;1;1;4;0;1;1;20.0;9.0;180.0;66771;15;4;1.0;1.0
383346;2018;1;1;1;1;1;4;0;1;1;20.0;17.0;340.0;66772;15;6;1.0;1.0
383475;2018;1;1;1;1;1;4;0;1;1;20.0;9.0;180.0;66773;15;1;1.0;1.0
383608;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66774;15;1;1.0;1.0
383881;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66775;15;1;1.0;1.0
386148;2018;1;1;1;1;1;4;0;1;1;20.0;15.0;300.0;66776;15;4;1.0;2.0
386527;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66777;15;1;1.0;1.0
386551;2018;1;1;1;1;1;4;0;1;1;20.0;7.0;140.0;66778;15;4;1.0;1.0
386729;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66779;15;1;1.0;1.0
386763;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66780;15;1;1.0;1.0
386782;2018;1;1;1;1;1;4;0;1;1;20.0;8.0;160.0;66781;15;4;1.0;1.0
386923;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66782;15;1;1.0;1.0
386995;2018;1;1;1;1;1;4;0;1;1;20.0;20.0;400.0;66783;15;5;1.0;1.0
387442;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66784;15;4;1.0;1.0
389255;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66785;15;1;1.0;1.0
389257;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66786;15;1;1.0;1.0
389598;2018;1;1;1;1;1;4;0;1;1;20.0;8.0;160.0;66787;15;1;1.0;1.0
389770;2018;1;1;1;1;1;4;0;1;1;20.0;20.0;400.0;66788;15;1;1.0;2.0
389772;2018;1;1;1;1;1;4;0;1;1;20.0;10.0;200.0;66789;15;1;1.0;1.0
393656;2018;1;1;1;1;1;4;0;1;1;20.0;15.0;300.0;66790;15;4;1.0;4.0
396267;2018;1;1;1;1;1;4;0;1;1;20.0;18.0;360.0;66791;15;1;1.0;2.0
